Transmission Line And Free Space Method 18.0.18011201
Keysight Technologies,N5232B,MY57181309,A.13.20.12

Ch 1
Ports:, 1 & 2
Measurement Model:, Reflection/Transmission Epsilon Precision
Sample Holder Type:, Waveguide
Cutoff Frequency:, 9.487103 GHz
Sample Holder Length:, 6.000000 mm
Distance to Sample:, 0.000000 mm
Sample Thickness:, 1.100000 mm
IFBW:, 300.000000 Hz
Power:, 0.000000 dBm
Date:,"Wednesday, February 14, 2024 15:06:08"
frequency(Hz),Tr 2  S11(LinM),Tr 3  S21(LinM),Tr 1  Data(e'),Tr 4  Data(e''),Tr 5  Data(u'),Tr 6  Data(u'')
15058585858.5859,8.344193e-001,1.809028e-001,3.947554e-001,3.808552e+001,1.000000e+000,0.000000e+000
15115151515.1515,8.264554e-001,1.782671e-001,-4.189234e-001,3.250178e+001,1.000000e+000,0.000000e+000
15171717171.7172,8.396500e-001,1.794504e-001,9.724388e-001,3.518204e+001,1.000000e+000,0.000000e+000
15228282828.2828,8.341411e-001,1.788570e-001,1.019282e+000,3.344717e+001,1.000000e+000,0.000000e+000
15284848484.8485,8.413912e-001,1.807985e-001,2.009616e+000,3.777866e+001,1.000000e+000,0.000000e+000
15341414141.4141,8.253338e-001,1.792833e-001,8.670245e-001,3.384456e+001,1.000000e+000,0.000000e+000
15397979797.9798,8.353911e-001,1.796998e-001,1.939691e+000,3.629529e+001,1.000000e+000,0.000000e+000
15454545454.5455,8.316703e-001,1.799199e-001,2.177777e+000,3.449925e+001,1.000000e+000,0.000000e+000
15511111111.1111,8.394451e-001,1.799215e-001,4.106646e+000,3.549345e+001,1.000000e+000,0.000000e+000
15567676767.6768,8.362486e-001,1.813112e-001,4.084279e+000,3.389928e+001,1.000000e+000,0.000000e+000
15624242424.2424,8.321958e-001,1.802246e-001,5.718586e+000,3.456357e+001,1.000000e+000,0.000000e+000
15680808080.8081,8.283459e-001,1.812292e-001,5.005650e+000,3.236331e+001,1.000000e+000,0.000000e+000
15737373737.3737,8.236203e-001,1.806899e-001,6.247547e+000,3.438640e+001,1.000000e+000,0.000000e+000
15793939393.9394,8.340617e-001,1.827401e-001,7.255046e+000,3.311278e+001,1.000000e+000,0.000000e+000
15850505050.5051,8.201539e-001,1.823802e-001,4.797803e+000,3.343048e+001,1.000000e+000,0.000000e+000
15907070707.0707,8.332252e-001,1.828309e-001,7.409965e+000,3.163189e+001,1.000000e+000,0.000000e+000
15963636363.6364,8.086433e-001,1.822885e-001,5.504975e+000,3.140197e+001,1.000000e+000,0.000000e+000
16020202020.2020,8.291214e-001,1.839595e-001,9.167899e+000,3.143952e+001,1.000000e+000,0.000000e+000
16076767676.7677,8.043621e-001,1.833345e-001,3.830323e+000,3.138562e+001,1.000000e+000,0.000000e+000
16133333333.3333,8.276874e-001,1.849071e-001,9.020319e+000,3.241714e+001,1.000000e+000,0.000000e+000
16189898989.8990,8.063385e-001,1.843395e-001,3.833728e+000,3.046636e+001,1.000000e+000,0.000000e+000
16246464646.4646,8.243075e-001,1.851410e-001,8.456434e+000,3.157405e+001,1.000000e+000,0.000000e+000
16303030303.0303,8.119667e-001,1.866134e-001,4.092962e+000,3.095125e+001,1.000000e+000,0.000000e+000
16359595959.5960,8.234287e-001,1.866110e-001,6.030902e+000,3.253764e+001,1.000000e+000,0.000000e+000
16416161616.1616,8.188670e-001,1.875106e-001,3.319436e+000,3.033551e+001,1.000000e+000,0.000000e+000
16472727272.7273,8.154944e-001,1.859368e-001,5.060661e+000,3.185543e+001,1.000000e+000,0.000000e+000
16529292929.2929,8.212499e-001,1.886817e-001,3.509518e+000,3.085939e+001,1.000000e+000,0.000000e+000
16585858585.8586,8.087454e-001,1.870453e-001,2.590230e+000,3.123641e+001,1.000000e+000,0.000000e+000
16642424242.4242,8.282360e-001,1.891926e-001,2.304842e+000,2.950888e+001,1.000000e+000,0.000000e+000
16698989898.9899,8.107741e-001,1.871100e-001,1.635766e+000,2.940692e+001,1.000000e+000,0.000000e+000
16755555555.5556,8.280240e-001,1.888677e-001,2.876236e+000,2.899008e+001,1.000000e+000,0.000000e+000
16812121212.1212,8.063849e-001,1.883174e-001,2.504285e-001,2.989873e+001,1.000000e+000,0.000000e+000
16868686868.6869,8.202716e-001,1.881018e-001,1.569767e+000,2.854138e+001,1.000000e+000,0.000000e+000
16925252525.2525,8.056729e-001,1.886278e-001,-8.336751e-001,2.858383e+001,1.000000e+000,0.000000e+000
16981818181.8182,8.180137e-001,1.882105e-001,1.144108e+000,2.719491e+001,1.000000e+000,0.000000e+000
17038383838.3838,8.115286e-001,1.897580e-001,-1.071157e+000,2.827436e+001,1.000000e+000,0.000000e+000
17094949494.9495,8.105465e-001,1.888435e-001,1.017131e+000,2.745122e+001,1.000000e+000,0.000000e+000
17151515151.5152,8.067130e-001,1.901497e-001,-2.131215e+000,2.811971e+001,1.000000e+000,0.000000e+000
17208080808.0808,8.058557e-001,1.896018e-001,-1.142984e+000,2.829484e+001,1.000000e+000,0.000000e+000
17264646464.6465,8.076655e-001,1.906910e-001,-2.758236e+000,2.719022e+001,1.000000e+000,0.000000e+000
17321212121.2121,8.087973e-001,1.900745e-001,-2.688539e+000,2.683948e+001,1.000000e+000,0.000000e+000
17377777777.7778,8.096700e-001,1.902013e-001,-2.660876e+000,2.622022e+001,1.000000e+000,0.000000e+000
17434343434.3434,8.097648e-001,1.902526e-001,-3.016530e+000,2.683102e+001,1.000000e+000,0.000000e+000
17490909090.9091,8.052797e-001,1.900970e-001,-3.374737e+000,2.620704e+001,1.000000e+000,0.000000e+000
17547474747.4747,8.111326e-001,1.903540e-001,-4.443321e+000,2.630913e+001,1.000000e+000,0.000000e+000
17604040404.0404,8.069405e-001,1.892497e-001,-4.129693e+000,2.502309e+001,1.000000e+000,0.000000e+000
17660606060.6061,8.182209e-001,1.903821e-001,-4.331236e+000,2.567243e+001,1.000000e+000,0.000000e+000
17717171717.1717,8.135783e-001,1.894385e-001,-4.503502e+000,2.471304e+001,1.000000e+000,0.000000e+000
17773737373.7374,8.228925e-001,1.904079e-001,-4.395294e+000,2.643390e+001,1.000000e+000,0.000000e+000
17830303030.3030,8.141759e-001,1.893591e-001,-4.926079e+000,2.493802e+001,1.000000e+000,0.000000e+000
17886868686.8687,8.178178e-001,1.899217e-001,-5.243535e+000,2.603713e+001,1.000000e+000,0.000000e+000
17943434343.4343,8.201829e-001,1.897317e-001,-5.336259e+000,2.473345e+001,1.000000e+000,0.000000e+000
18000000000.0000,8.125219e-001,1.888419e-001,-5.269927e+000,2.469694e+001,1.000000e+000,0.000000e+000

