Transmission Line And Free Space Method 18.0.18011201
Keysight Technologies,N5232B,MY57181309,A.13.20.12

Ch 1
Ports:, 1 & 2
Measurement Model:, Reflection/Transmission Epsilon Precision
Sample Holder Type:, Waveguide
Cutoff Frequency:, 9.487103 GHz
Sample Holder Length:, 6.000000 mm
Distance to Sample:, 0.000000 mm
Sample Thickness:, 1.100000 mm
IFBW:, 300.000000 Hz
Power:, 0.000000 dBm
Date:,"Wednesday, February 14, 2024 15:09:24"
frequency(Hz),Tr 2  S11(LinM),Tr 3  S21(LinM),Tr 1  Data(e'),Tr 4  Data(e''),Tr 5  Data(u'),Tr 6  Data(u'')
15115151515.1515,8.211716e-001,1.505419e-001,-5.374817e+000,3.036452e+001,1.000000e+000,0.000000e+000
15171717171.7172,8.342936e-001,1.517241e-001,-5.150229e+000,3.270879e+001,1.000000e+000,0.000000e+000
15228282828.2828,8.291532e-001,1.511520e-001,-4.579006e+000,3.146002e+001,1.000000e+000,0.000000e+000
15284848484.8485,8.365742e-001,1.529809e-001,-5.020934e+000,3.491765e+001,1.000000e+000,0.000000e+000
15341414141.4141,8.208212e-001,1.516502e-001,-4.866562e+000,3.175098e+001,1.000000e+000,0.000000e+000
15397979797.9798,8.313750e-001,1.521518e-001,-4.697623e+000,3.398442e+001,1.000000e+000,0.000000e+000
15454545454.5455,8.275229e-001,1.523934e-001,-4.141399e+000,3.261225e+001,1.000000e+000,0.000000e+000
15511111111.1111,8.359663e-001,1.525149e-001,-3.001232e+000,3.393808e+001,1.000000e+000,0.000000e+000
15567676767.6768,8.319578e-001,1.537551e-001,-2.734722e+000,3.256862e+001,1.000000e+000,0.000000e+000
15624242424.2424,8.287304e-001,1.528523e-001,-1.788904e+000,3.354522e+001,1.000000e+000,0.000000e+000
15680808080.8081,8.235738e-001,1.537102e-001,-1.676617e+000,3.158069e+001,1.000000e+000,0.000000e+000
15737373737.3737,8.196922e-001,1.532579e-001,-1.637489e+000,3.327745e+001,1.000000e+000,0.000000e+000
15793939393.9394,8.278172e-001,1.549211e-001,-6.116402e-001,3.246675e+001,1.000000e+000,0.000000e+000
15850505050.5051,8.143319e-001,1.545053e-001,-2.419715e+000,3.163161e+001,1.000000e+000,0.000000e+000
15907070707.0707,8.248984e-001,1.548194e-001,4.471881e-002,3.109698e+001,1.000000e+000,0.000000e+000
15963636363.6364,8.005999e-001,1.541973e-001,-1.360675e+000,2.996045e+001,1.000000e+000,0.000000e+000
16020202020.2020,8.192068e-001,1.555615e-001,1.163507e+000,3.127218e+001,1.000000e+000,0.000000e+000
16076767676.7677,7.938574e-001,1.547964e-001,-2.342803e+000,2.907434e+001,1.000000e+000,0.000000e+000
16133333333.3333,8.161117e-001,1.560249e-001,8.209829e-001,3.142738e+001,1.000000e+000,0.000000e+000
16189898989.8990,7.939551e-001,1.553760e-001,-1.814209e+000,2.825271e+001,1.000000e+000,0.000000e+000
16246464646.4646,8.123256e-001,1.560752e-001,1.050190e+000,3.061673e+001,1.000000e+000,0.000000e+000
16303030303.0303,7.993145e-001,1.573016e-001,-1.561853e+000,2.867975e+001,1.000000e+000,0.000000e+000
16359595959.5960,8.118701e-001,1.572933e-001,-6.894616e-001,3.051500e+001,1.000000e+000,0.000000e+000
16416161616.1616,8.063068e-001,1.582033e-001,-1.817513e+000,2.815067e+001,1.000000e+000,0.000000e+000
16472727272.7273,8.034958e-001,1.567328e-001,-1.172661e+000,2.962434e+001,1.000000e+000,0.000000e+000
16529292929.2929,8.075620e-001,1.591291e-001,-1.650637e+000,2.848840e+001,1.000000e+000,0.000000e+000
16585858585.8586,7.947528e-001,1.575830e-001,-2.487547e+000,2.833383e+001,1.000000e+000,0.000000e+000
16642424242.4242,8.125915e-001,1.594327e-001,-1.997993e+000,2.711765e+001,1.000000e+000,0.000000e+000
16698989898.9899,7.945429e-001,1.574793e-001,-2.469051e+000,2.662609e+001,1.000000e+000,0.000000e+000
16755555555.5556,8.111290e-001,1.589780e-001,-1.196884e+000,2.677936e+001,1.000000e+000,0.000000e+000
16812121212.1212,7.894231e-001,1.584268e-001,-3.260593e+000,2.674488e+001,1.000000e+000,0.000000e+000
16868686868.6869,8.035341e-001,1.583438e-001,-1.915174e+000,2.630008e+001,1.000000e+000,0.000000e+000
16925252525.2525,7.888643e-001,1.588369e-001,-3.772151e+000,2.566807e+001,1.000000e+000,0.000000e+000
16981818181.8182,8.016075e-001,1.585495e-001,-2.070888e+000,2.514891e+001,1.000000e+000,0.000000e+000
17038383838.3838,7.946924e-001,1.598913e-001,-3.884479e+000,2.536149e+001,1.000000e+000,0.000000e+000
17094949494.9495,7.940157e-001,1.591112e-001,-2.253289e+000,2.519706e+001,1.000000e+000,0.000000e+000
17151515151.5152,7.900223e-001,1.603123e-001,-4.656755e+000,2.510719e+001,1.000000e+000,0.000000e+000
17208080808.0808,7.888522e-001,1.597551e-001,-4.046067e+000,2.535819e+001,1.000000e+000,0.000000e+000
17264646464.6465,7.908743e-001,1.607596e-001,-5.073234e+000,2.424845e+001,1.000000e+000,0.000000e+000
17321212121.2121,7.911387e-001,1.601297e-001,-5.043455e+000,2.390065e+001,1.000000e+000,0.000000e+000
17377777777.7778,7.924881e-001,1.603008e-001,-4.858822e+000,2.346975e+001,1.000000e+000,0.000000e+000
17434343434.3434,7.917943e-001,1.602678e-001,-5.235015e+000,2.383376e+001,1.000000e+000,0.000000e+000
17490909090.9091,7.880710e-001,1.601567e-001,-5.387877e+000,2.337875e+001,1.000000e+000,0.000000e+000
17547474747.4747,7.935010e-001,1.603351e-001,-6.274767e+000,2.333088e+001,1.000000e+000,0.000000e+000
17604040404.0404,7.895785e-001,1.593633e-001,-5.812580e+000,2.242239e+001,1.000000e+000,0.000000e+000
17660606060.6061,8.007394e-001,1.603988e-001,-6.073744e+000,2.292251e+001,1.000000e+000,0.000000e+000
17717171717.1717,7.956102e-001,1.594556e-001,-5.964338e+000,2.214503e+001,1.000000e+000,0.000000e+000
17773737373.7374,8.054949e-001,1.604314e-001,-6.074310e+000,2.362263e+001,1.000000e+000,0.000000e+000
17830303030.3030,7.956322e-001,1.594086e-001,-6.228454e+000,2.232258e+001,1.000000e+000,0.000000e+000
17886868686.8687,8.005978e-001,1.600119e-001,-6.658635e+000,2.331482e+001,1.000000e+000,0.000000e+000
17943434343.4343,8.009437e-001,1.597773e-001,-6.454498e+000,2.218897e+001,1.000000e+000,0.000000e+000
18000000000.0000,7.947881e-001,1.591245e-001,-6.473437e+000,2.220017e+001,1.000000e+000,0.000000e+000

