Transmission Line And Free Space Method 18.0.18011201
Keysight Technologies,N5232B,MY57181309,A.13.20.12

Ch 1
Ports:, 1 & 2
Measurement Model:, Reflection/Transmission Epsilon Precision
Sample Holder Type:, Waveguide
Cutoff Frequency:, 9.487103 GHz
Sample Holder Length:, 6.000000 mm
Distance to Sample:, 0.000000 mm
Sample Thickness:, 2.800000 mm
IFBW:, 300.000000 Hz
Power:, 0.000000 dBm
Date:,"Friday, November 03, 2023 15:13:34"
frequency(Hz),Tr 2  S11(LinM),Tr 3  S21(LinM),Tr 1  Data(e'),Tr 4  Data(e''),Tr 5  Data(u'),Tr 6  Data(u'')
14379797979.7980,8.671302e-001,2.574516e-002,5.016846e+000,1.299564e+000,1.000000e+000,0.000000e+000
14436363636.3636,8.685227e-001,2.617885e-002,5.229191e+000,1.236334e+000,1.000000e+000,0.000000e+000
14492929292.9293,8.727641e-001,2.583092e-002,5.039467e+000,1.283642e+000,1.000000e+000,0.000000e+000
14549494949.4949,8.700902e-001,2.621863e-002,5.129399e+000,1.308870e+000,1.000000e+000,0.000000e+000
14606060606.0606,8.707181e-001,2.610269e-002,5.040430e+000,1.289914e+000,1.000000e+000,0.000000e+000
14662626262.6263,8.595118e-001,2.619090e-002,5.020383e+000,1.315333e+000,1.000000e+000,0.000000e+000
14719191919.1919,8.658918e-001,2.623535e-002,5.050160e+000,1.228177e+000,1.000000e+000,0.000000e+000
14775757575.7576,8.587543e-001,2.618146e-002,5.015507e+000,1.308677e+000,1.000000e+000,0.000000e+000
14832323232.3232,8.715992e-001,2.631940e-002,5.114687e+000,1.240569e+000,1.000000e+000,0.000000e+000
14888888888.8889,8.623110e-001,2.601501e-002,4.992610e+000,1.356866e+000,1.000000e+000,0.000000e+000
14945454545.4545,8.666804e-001,2.633114e-002,5.031210e+000,1.247461e+000,1.000000e+000,0.000000e+000
15002020202.0202,8.522978e-001,2.593341e-002,4.975281e+000,1.321933e+000,1.000000e+000,0.000000e+000
15058585858.5859,8.611226e-001,2.621232e-002,4.932137e+000,1.173398e+000,1.000000e+000,0.000000e+000
15115151515.1515,8.528905e-001,2.575767e-002,4.963801e+000,1.286263e+000,1.000000e+000,0.000000e+000
15171717171.7172,8.659381e-001,2.600698e-002,4.896970e+000,1.196199e+000,1.000000e+000,0.000000e+000
15228282828.2828,8.598784e-001,2.576713e-002,4.893643e+000,1.257981e+000,1.000000e+000,0.000000e+000
15284848484.8485,8.665158e-001,2.599773e-002,4.778731e+000,1.142172e+000,1.000000e+000,0.000000e+000
15341414141.4141,8.530405e-001,2.577635e-002,4.786987e+000,1.225728e+000,1.000000e+000,0.000000e+000
15397979797.9798,8.610808e-001,2.578175e-002,4.712041e+000,1.121986e+000,1.000000e+000,0.000000e+000
15454545454.5455,8.590853e-001,2.583199e-002,4.677215e+000,1.155011e+000,1.000000e+000,0.000000e+000
15511111111.1111,8.666372e-001,2.573670e-002,4.630986e+000,1.099876e+000,1.000000e+000,0.000000e+000
15567676767.6768,8.646989e-001,2.595188e-002,4.566772e+000,1.138508e+000,1.000000e+000,0.000000e+000
15624242424.2424,8.617207e-001,2.575310e-002,4.527477e+000,1.105793e+000,1.000000e+000,0.000000e+000
15680808080.8081,8.579047e-001,2.593460e-002,4.444600e+000,1.128485e+000,1.000000e+000,0.000000e+000
15737373737.3737,8.560662e-001,2.578662e-002,4.455628e+000,1.076809e+000,1.000000e+000,0.000000e+000
15793939393.9394,8.632096e-001,2.605927e-002,4.346537e+000,1.066893e+000,1.000000e+000,0.000000e+000
15850505050.5051,8.554224e-001,2.592784e-002,4.428023e+000,1.076243e+000,1.000000e+000,0.000000e+000
15907070707.0707,8.644649e-001,2.597542e-002,4.267920e+000,1.053257e+000,1.000000e+000,0.000000e+000
15963636363.6364,8.463494e-001,2.587070e-002,4.349129e+000,1.109027e+000,1.000000e+000,0.000000e+000
16020202020.2020,8.612738e-001,2.597618e-002,4.186384e+000,1.013587e+000,1.000000e+000,0.000000e+000
16076767676.7677,8.419837e-001,2.592873e-002,4.291120e+000,1.097538e+000,1.000000e+000,0.000000e+000
16133333333.3333,8.602888e-001,2.595363e-002,4.151664e+000,9.792818e-001,1.000000e+000,0.000000e+000
16189898989.8990,8.425811e-001,2.594609e-002,4.202813e+000,1.088303e+000,1.000000e+000,0.000000e+000
16246464646.4646,8.577315e-001,2.584493e-002,4.095534e+000,9.690643e-001,1.000000e+000,0.000000e+000
16303030303.0303,8.453042e-001,2.614112e-002,4.095072e+000,1.047705e+000,1.000000e+000,0.000000e+000
16359595959.5960,8.556960e-001,2.593578e-002,4.083948e+000,9.565794e-001,1.000000e+000,0.000000e+000
16416161616.1616,8.493016e-001,2.619681e-002,4.009934e+000,1.024420e+000,1.000000e+000,0.000000e+000
16472727272.7273,8.475642e-001,2.590087e-002,4.021217e+000,9.657905e-001,1.000000e+000,0.000000e+000
16529292929.2929,8.476617e-001,2.631171e-002,3.912906e+000,9.756228e-001,1.000000e+000,0.000000e+000
16585858585.8586,8.405771e-001,2.603104e-002,3.986565e+000,9.603605e-001,1.000000e+000,0.000000e+000
16642424242.4242,8.517986e-001,2.629644e-002,3.871070e+000,9.646153e-001,1.000000e+000,0.000000e+000
16698989898.9899,8.402510e-001,2.613326e-002,3.949581e+000,1.002464e+000,1.000000e+000,0.000000e+000
16755555555.5556,8.503404e-001,2.628914e-002,3.807523e+000,9.714675e-001,1.000000e+000,0.000000e+000
16812121212.1212,8.340973e-001,2.631833e-002,3.896328e+000,9.996906e-001,1.000000e+000,0.000000e+000
16868686868.6869,8.435584e-001,2.618530e-002,3.789669e+000,9.584295e-001,1.000000e+000,0.000000e+000
16925252525.2525,8.318108e-001,2.637843e-002,3.873197e+000,9.978371e-001,1.000000e+000,0.000000e+000
16981818181.8182,8.427575e-001,2.618814e-002,3.796800e+000,9.806984e-001,1.000000e+000,0.000000e+000
17038383838.3838,8.366202e-001,2.648937e-002,3.829595e+000,1.013645e+000,1.000000e+000,0.000000e+000
17094949494.9495,8.365700e-001,2.621945e-002,3.765878e+000,9.941151e-001,1.000000e+000,0.000000e+000
17151515151.5152,8.314024e-001,2.644620e-002,3.783968e+000,1.005599e+000,1.000000e+000,0.000000e+000
17208080808.0808,8.330691e-001,2.630875e-002,3.776787e+000,9.546131e-001,1.000000e+000,0.000000e+000
17264646464.6465,8.321031e-001,2.640743e-002,3.762918e+000,9.850756e-001,1.000000e+000,0.000000e+000
17321212121.2121,8.361662e-001,2.636799e-002,3.793125e+000,9.660657e-001,1.000000e+000,0.000000e+000
17377777777.7778,8.344000e-001,2.627478e-002,3.740481e+000,1.002670e+000,1.000000e+000,0.000000e+000
17434343434.3434,8.368993e-001,2.636321e-002,3.741122e+000,9.573925e-001,1.000000e+000,0.000000e+000
17490909090.9091,8.297765e-001,2.622824e-002,3.686624e+000,9.758147e-001,1.000000e+000,0.000000e+000
17547474747.4747,8.356828e-001,2.638522e-002,3.706870e+000,9.237034e-001,1.000000e+000,0.000000e+000
17604040404.0404,8.308200e-001,2.612238e-002,3.658922e+000,9.525377e-001,1.000000e+000,0.000000e+000
17660606060.6061,8.403242e-001,2.643981e-002,3.642398e+000,9.069106e-001,1.000000e+000,0.000000e+000
17717171717.1717,8.363639e-001,2.625740e-002,3.631753e+000,9.453113e-001,1.000000e+000,0.000000e+000
17773737373.7374,8.423224e-001,2.642788e-002,3.579770e+000,8.862565e-001,1.000000e+000,0.000000e+000
17830303030.3030,8.356881e-001,2.634607e-002,3.569290e+000,9.241600e-001,1.000000e+000,0.000000e+000
17886868686.8687,8.359423e-001,2.635916e-002,3.531200e+000,8.585295e-001,1.000000e+000,0.000000e+000
17943434343.4343,8.396441e-001,2.655044e-002,3.504292e+000,8.802385e-001,1.000000e+000,0.000000e+000
18000000000.0000,8.315905e-001,2.636809e-002,3.510175e+000,8.650233e-001,1.000000e+000,0.000000e+000

